level_0,index,ID,Name,InChI,InChIKey,SMILES,Solubility,SD,Ocurrences,Group,MolWt,MolLogP,MolMR,HeavyAtomCount,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumValenceElectrons,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,RingCount,TPSA,LabuteASA,BalabanJ,BertzCT,Species,Hcp,CID,Melting Point,log Hcp,MeltingPointPredicted,PredictedSolValues,ActualSolValues,PredictedHcpValues,ActualHcpValues,rfrMeltingPoint
4855,4804,B-1591,glyphosphate,"InChI=1S/C3H8NO5P/c5-3(6)1-4-2-10(7,8)9/h4H,1-2H2,(H,5,6)(H2,7,8,9)",XDDAORKBJWWYJS-UHFFFAOYSA-N,OC(=O)CNC[P](O)(O)=O,-1.2069,0.0,1,G1,169.073,-1.2042,32.54959999999999,10.0,3.0,4.0,7.0,4.0,60.0,0.0,0.0,0.0,0.0,106.86,57.02616121321046,3.386337639688872,162.27599848312957,glyphosate,1800000.0,3496.0,189.5,6.255272505103305,149.6045833014091,-0.3874071242337084,-1.2069,7.722760932428456,6.255272505103305,162.79365012777737
4859,4808,B-1595,1-phenylheptane,"InChI=1S/C13H20/c1-2-3-4-5-7-10-13-11-8-6-9-12-13/h6,8-9,11-12H,2-5,7,10H2,1H3",LBNXAWYDQUGHGX-UHFFFAOYSA-N,CCCCCCCc1ccccc1,-5.5959,0.0,1,G1,176.30300000000005,4.199500000000003,58.90500000000005,13.0,0.0,0.0,0.0,6.0,72.0,1.0,0.0,0.0,1.0,0.0,81.98599792027323,2.0653801840299586,200.53811204568345,heptylbenzene,0.022,14115.0,-48.0,-1.6575773191777936,77.26727762240563,-5.7695642556834255,-5.5959,-2.005870248548077,-1.6575773191777936,73.28345460099733
4862,4811,B-1598,dichlofluanid,"InChI=1S/C9H11Cl2FN2O2S2/c1-13(2)18(15,16)14(17-9(10,11)12)8-6-4-3-5-7-8/h3-7H,1-2H3",WURGXGVFSMYFCG-UHFFFAOYSA-N,CN(C)[S](=O)(=O)N(SC(F)(Cl)Cl)c1ccccc1,-5.4088,0.0,1,G1,333.237,3.006000000000001,74.66380000000002,18.0,3.0,0.0,9.0,5.0,102.0,1.0,0.0,0.0,1.0,40.620000000000005,119.97260559882044,3.205352782298732,491.0391413598906,dichlofluanid,190.0,14145.0,106.0,2.278753600952829,195.0366823255648,-5.022447527382286,-5.4088,2.252245513873679,2.278753600952829,178.3635243988515
4864,4813,B-1600,dimethoxon,"InChI=1S/C5H12NO4PS/c1-6-5(7)4-12-11(8,9-2)10-3/h4H2,1-3H3,(H,6,7)",PZXOQEXFMJCDPG-UHFFFAOYSA-N,CNC(=O)CS[P](=O)(OC)OC,0.6712,0.0,1,G1,213.195,0.8664999999999998,48.14920000000002,12.0,5.0,1.0,7.0,5.0,72.0,0.0,0.0,0.0,0.0,64.63000000000001,75.47212929291317,3.89250063709835,189.887241290925,omethoate,210000000.0,14210.0,-28.0,8.322219294733918,138.52590587377367,0.2529022845077249,0.6712,7.180292935498255,8.322219294733918,119.27462126297866
4868,4817,B-1605,tri(n-octyl)amine,"InChI=1S/C24H51N/c1-4-7-10-13-16-19-22-25(23-20-17-14-11-8-5-2)24-21-18-15-12-9-6-3/h4-24H2,1-3H3",XTAZYLNFDRKIHJ-UHFFFAOYSA-N,CCCCCCCCN(CCCCCCCC)CCCCCCCC,-6.8496,0.0,1,G1,353.6790000000002,8.369900000000007,116.56800000000013,25.0,1.0,0.0,1.0,21.0,152.0,0.0,0.0,0.0,0.0,3.24,160.8927533291549,3.760771658852694,188.09640474436813,"N,N-dioctyl-1-octanamine",0.0007,14227.0,-34.6,-3.1549019599857426,80.91646204460753,-6.372376301525821,-6.8496,-2.785955175899558,-3.154901959985742,73.12192774518164
4873,4822,B-1611,n-undecane,"InChI=1S/C11H24/c1-3-5-7-9-11-10-8-6-4-2/h3-11H2,1-2H3",RSJKGSCJYJTIGS-UHFFFAOYSA-N,CCCCCCCCCCC,-7.5505,0.0,1,G1,156.313,4.537100000000004,52.90100000000004,11.0,0.0,0.0,0.0,8.0,68.0,0.0,0.0,0.0,0.0,0.0,72.38867217179563,2.6909155266923976,49.05865002596163,undecane,5.4e-07,14257.0,-25.6,-6.267606240177031,10.442499769910851,-6.812210566796954,-7.5505,-6.060056331956393,-6.267606240177031,-13.190678225883484
4883,4832,B-1622,cycloate,"InChI=1S/C11H21NOS/c1-3-12(11(13)14-4-2)10-8-6-5-7-9-10/h10H,3-9H2,1-2H3",DFCAFRGABIXSDS-UHFFFAOYSA-N,CCSC(=O)N(CC)C1CCCCC1,-3.4037,0.0,1,G1,215.362,3.5141000000000027,62.78100000000004,14.0,2.0,0.0,3.0,3.0,82.0,0.0,1.0,1.0,1.0,20.31,91.4273068138788,2.4593312217351424,178.1263448992907,cycloate,1.9,14337.0,11.5,0.2787536009528289,49.15806269357695,-3.517838990390622,-3.4037,0.4420334481539201,0.2787536009528289,59.037274902873556
4899,4848,B-1642,galaxolide,"InChI=1S/C18H26O/c1-11-9-19-10-13-7-15-16(8-14(11)13)18(5,6)12(2)17(15,3)4/h7-8,11-12H,9-10H2,1-6H3",ONKNPOPIGWHAQC-UHFFFAOYSA-N,CC1COCc2cc3c(cc12)C(C)(C)C(C)C3(C)C,-5.1693,0.0538640750940969,5,G5,258.405,4.525200000000004,79.72900000000006,19.0,1.0,0.0,1.0,0.0,104.0,1.0,0.0,2.0,3.0,9.23,116.91259141470466,2.2452818094358897,524.7369751653058,"1,3,4,6,7,8-hexahydro-4,6,6,7,8,8-hexamethylcyclopenta[$g$]-2-benzopyran",0.076,91497.0,-5.0,-1.1191864077192086,76.94623116843405,-5.160789224693627,-5.1693,-0.9300737682080396,-1.1191864077192086,82.623796550637
4907,4856,B-1653,niclosamide ethanolamine salt,"InChI=1S/C13H8Cl2N2O4.C2H7NO/c14-7-1-4-12(18)9(5-7)13(19)16-11-3-2-8(17(20)21)6-10(11)15;3-1-2-4/h1-6,18H,(H,16,19);4H,1-3H2",XYCDHXSQODHSLG-UHFFFAOYSA-N,NCCO.Oc1ccc(Cl)cc1C(=O)Nc2ccc(cc2Cl)[N+]([O-])=O,-3.5891,0.0,1,G1,388.2070000000001,2.796900000000001,95.31660000000002,25.0,6.0,4.0,10.0,4.0,134.0,2.0,0.0,0.0,2.0,138.72000000000003,152.48840548359976,7.053570175180047e-07,768.8272024780714,clonitralid,26000.0,14992.0,216.0,4.414973347970817,188.55803597797413,-3.120262408345377,-3.5891,6.476629792795219,4.414973347970817,235.04677435379455
4908,4857,B-1654,trifenmorph,"InChI=1S/C23H23NO/c1-4-10-20(11-5-1)23(21-12-6-2-7-13-21,22-14-8-3-9-15-22)24-16-18-25-19-17-24/h1-15H,16-19H2",ZJMLMBICUVVJDX-UHFFFAOYSA-N,C1CN(CCO1)C(c2ccccc2)(c3ccccc3)c4ccccc4,-7.2168,0.0,1,G1,329.44300000000004,4.310700000000003,101.60000000000004,25.0,2.0,0.0,2.0,4.0,126.0,3.0,1.0,1.0,4.0,12.47,149.2378498497891,2.0059566373644846,683.4323401314332,4-(triphenylmethyl)morpholine,76000.0,14993.0,175.0,4.8808135922807905,352.0255009149056,-6.503578398983157,-7.2168,4.047692117145613,4.880813592280791,296.2574040313237
4909,4858,B-1655,dinoterb,"InChI=1S/C10H12N2O5/c1-10(2,3)7-4-6(11(14)15)5-8(9(7)13)12(16)17/h4-5,13H,1-3H3",IIPZYDQGBIWLBU-UHFFFAOYSA-N,CC(C)(C)c1cc(cc(c1O)[N+]([O-])=O)[N+]([O-])=O,-4.7274,0.0,1,G1,240.215,2.506100000000002,60.115600000000015,17.0,5.0,1.0,7.0,2.0,92.0,1.0,0.0,0.0,1.0,106.51,96.99135677427898,3.604925771725336,490.2050039218606,dinoterb,0.93,14994.0,126.0,-0.031517051446064856,93.50160724908967,-4.2218313237816005,-4.7274,0.910772736868258,-0.0315170514460648,102.81589512215633
4912,4861,B-1658,heptadecyl alcohol,"InChI=1S/C17H36O/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18/h18H,2-17H2,1H3",GOQYKNQRPGWPLP-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCO,-7.506,0.0,1,G1,256.4739999999999,5.850100000000007,82.01480000000006,18.0,1.0,1.0,1.0,15.0,110.0,0.0,0.0,0.0,0.0,20.23,115.37255861037131,2.862306209193584,117.57178172470586,1-heptadecanol,0.045,15076.0,53.8,-1.346787486224656,165.4256590397709,-6.820995872173412,-7.506,-1.2399573699853077,-1.346787486224656,140.76599793049178
4916,4865,B-1664,"1,4-dichloro-2-butene(cis)","InChI=1S/C4H6Cl2/c5-3-1-2-4-6/h1-2H,3-4H2/b2-1-",FQDIANVAWVHZIR-UPHRSURJSA-N,ClC\C=C/CCl,-2.3333,0.0,1,G1,124.998,2.0202,30.57999999999999,6.0,0.0,0.0,2.0,2.0,36.0,0.0,0.0,0.0,0.0,0.0,47.75100679259846,2.734385993561548,34.81274391313339,"($Z$)-1,4-dichloro-2-butene",0.03,6432115.0,-14.166666666699998,-1.5228787452803374,-52.10571971556301,-2.204656199820271,-2.3333,-1.7995872382106222,-1.5228787452803374,-66.19368365191917
4922,4871,B-1674,4-methoxy-2-nitrophenol,"InChI=1S/C7H7NO4/c1-12-5-2-3-7(9)6(4-5)8(10)11/h2-4,9H,1H3",YBUGOACXDPDUIR-UHFFFAOYSA-N,COc1ccc(O)c(c1)[N+]([O-])=O,-2.8409,0.0,1,G1,169.13599999999997,1.3089999999999995,41.313200000000016,12.0,4.0,1.0,5.0,2.0,64.0,1.0,0.0,0.0,1.0,72.6,68.35709993809625,3.167265777748714,310.274727511699,4-methoxy-2-nitrophenol,5.3,15285.0,79.0,0.7242758696007889,40.29770350261007,-2.531500412794227,-2.8409,1.2190492674004387,0.7242758696007889,43.388323619579474
4923,4872,B-1675,1-propoxy-2-propanol,"InChI=1S/C6H14O2/c1-3-4-8-5-6(2)7/h6-7H,3-5H2,1-2H3",FENFUOGYJVOCRY-UHFFFAOYSA-N,CCCOCC(C)O,0.9275,0.0,1,G1,118.17599999999996,0.7938000000000001,32.79079999999998,8.0,2.0,1.0,2.0,4.0,50.0,0.0,0.0,0.0,0.0,29.46,50.47174058151548,2.7158427612932585,43.79319390447952,1-propoxy-2-propanol,290.0,15286.0,-80.0,2.4623979978989556,-58.70286607331886,-0.2436887022406502,0.9275,1.7560356524573555,2.462397997898956,-33.22936382904267
4925,4874,B-1677,2-methyl-4-chlorophenol,"InChI=1S/C7H7ClO/c1-5-4-6(8)2-3-7(5)9/h2-4,9H,1H3",RHPUJHQBPORFGV-UHFFFAOYSA-N,Cc1cc(Cl)ccc1O,-1.5519999999999998,0.12017300195,2,G3,142.585,2.3540200000000007,37.853800000000014,9.0,1.0,1.0,2.0,0.0,48.0,1.0,0.0,0.0,1.0,20.23,58.89384521297126,3.171678030440916,220.15617759993404,4-chloro-2-methylphenol,9.0,14855.0,51.0,0.9542425094393249,-5.179080652689652,-1.707035292208493,-1.5519999999999998,0.9519005675478998,0.9542425094393248,1.097923998843948
4938,4887,B-1692,1-heptanethiol,"InChI=1S/C7H16S/c1-2-3-4-5-6-7-8/h8H,2-7H2,1H3",VPIAKHNXCOTPAY-UHFFFAOYSA-N,CCCCCCCS,-4.1549,0.0,1,G1,132.27200000000002,2.886600000000002,42.612000000000016,8.0,1.0,1.0,1.0,5.0,50.0,0.0,0.0,0.0,0.0,0.0,58.083970377610925,2.53006045688352,29.368065554250645,1-heptanethiol,0.0027,15422.0,-43.0,-2.568636235841012,-10.800680214937174,-3.6696732683946856,-4.1549,-2.912729771996843,-2.568636235841012,-41.644755970426274
4941,4890,B-1695,"1,2-dichloro-1,1-difluoroethane","InChI=1S/C2H2Cl2F2/c3-1-2(4,5)6/h1H2",SKDFWEPBABSFMG-UHFFFAOYSA-N,FC(F)(Cl)CCl,-2.2007,0.0,1,G1,134.94,2.0568,21.52,6.0,0.0,0.0,4.0,1.0,38.0,0.0,0.0,0.0,0.0,0.0,44.04179640184197,3.1684898726705697,39.30296890880646,"1,2-dichloro-1,1-difluoroethane",0.00014,15442.0,-101.2,-3.8538719643217614,-131.8173795706391,-2.1787478968478577,-2.2007,-3.783483232193188,-3.8538719643217614,-130.4737344140927
4943,4892,B-1697,"1-heptanol, 6-methyl-","InChI=1S/C8H18O/c1-8(2)6-4-3-5-7-9/h8-9H,3-7H2,1-2H3",BWDBEAQIHAEVLV-UHFFFAOYSA-N,CC(C)CCCCCO,-2.3038,0.0,1,G1,130.23100000000002,2.1951000000000005,40.3918,9.0,1.0,1.0,1.0,5.0,56.0,0.0,0.0,0.0,0.0,20.23,58.08807958080182,2.7466909068574954,50.52932501298081,6-methyl-1-heptanol,0.11,15450.0,-106.0,-0.9586073148417749,-35.333291376823205,-2.176362964140802,-2.3038,-0.5253480425944388,-0.9586073148417747,-26.74805954282912
4946,4895,B-1700,ethylcyclohexane,"InChI=1S/C8H16/c1-2-8-6-4-3-5-7-8/h8H,2-7H2,1H3",IIEWJVIFRVWJOD-UHFFFAOYSA-N,CCC1CCCCC1,-4.2507,0.0,1,G1,112.216,2.976700000000002,36.86599999999999,8.0,0.0,0.0,0.0,1.0,48.0,0.0,1.0,1.0,1.0,0.0,52.288014675076575,2.125016255414672,51.058650025961626,ethylcyclohexane,2.1e-05,15504.0,-111.3,-4.6777807052660805,-74.08562427747468,-4.398645429184592,-4.2507,-4.74887600422965,-4.6777807052660805,-70.28997088021089
4950,4899,B-1705,bromoxynil,"InChI=1S/C7H3Br2NO/c8-5-1-4(3-10)2-6(9)7(5)11/h1-2,11H",UPMXNNIRAGDFEH-UHFFFAOYSA-N,Oc1c(Br)cc(cc1Br)C#N,-3.3284,0.0,1,G1,276.915,2.78888,48.22180000000001,11.0,2.0,1.0,4.0,0.0,56.0,1.0,0.0,0.0,1.0,44.02,80.71825387884101,3.348369660783097,306.6978379924635,"3,5-dibromo-4-hydroxy-benzonitrile",740.0,15531.0,190.0,2.869231719730976,128.62099611167804,-3.3638537308397742,-3.3284,1.9098553899433155,2.869231719730976,99.50211593032904
4951,4900,B-1706,bromoxynil octanoate,"InChI=1S/C15H17Br2NO2/c1-2-3-4-5-6-7-14(19)20-15-12(16)8-11(10-18)9-13(15)17/h8-9H,2-7H2,1H3",DQKWXTIYGWPGOO-UHFFFAOYSA-N,CCCCCCCC(=O)Oc1c(Br)cc(cc1Br)C#N,-6.7023,0.0,1,G1,403.114,5.349180000000004,85.56800000000004,20.0,3.0,0.0,5.0,7.0,108.0,1.0,0.0,0.0,1.0,50.09,136.11862437136853,2.521601062826903,486.0803568040389,"2,6-dibromo-4-cyanophenyl octanoate",0.31,15533.0,45.5,-0.5086383061657272,159.2072870735062,-6.371242513622075,-6.7023,0.3800809837751814,-0.5086383061657272,173.9640429899277
4953,4902,B-1708,chloridazon,"InChI=1S/C10H8ClN3O/c11-9-8(12)6-13-14(10(9)15)7-4-2-1-3-5-7/h1-6H,12H2",WYKYKTKDBLFHCY-UHFFFAOYSA-N,NC1=C(Cl)C(=O)N(N=C1)c2ccccc2,-2.7436,0.0632000000000001,2,G3,221.647,1.4680999999999995,59.256400000000006,15.0,4.0,1.0,5.0,1.0,76.0,2.0,0.0,0.0,2.0,60.91,90.91089736639223,2.6602820094110218,536.1089189358535,pyrazon,30000.0,15546.0,205.0,4.477121254719662,155.89918948966454,-2.883475154922779,-2.7436,4.677546777426032,4.477121254719662,168.01646534001947
4957,4906,B-1712,"1,1-dichlorofluoroethane","InChI=1S/C2H3Cl2F/c1-2(3,4)5/h1H3",FRCHKSNAZZFGCA-UHFFFAOYSA-N,CC(F)(Cl)Cl,-2.4448,0.0,1,G1,116.95,2.1072,21.219,5.0,0.0,0.0,3.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,39.87626099891573,3.0237157840738176,23.11941547876375,"1,1-dichloro-1-fluoroethane",0.00029,15586.0,-103.5,-3.5376020021010435,-111.73863517146732,-2.1644989321608024,-2.4448,-3.5155869552965475,-3.5376020021010435,-122.52074575465909
4971,4920,B-1727,nitrofen,InChI=1S/C12H7Cl2NO3/c13-8-1-6-12(11(14)7-8)18-10-4-2-9(3-5-10)15(16)17/h1-7H,XITQUSLLOSKDTB-UHFFFAOYSA-N,[O-][N+](=O)c1ccc(Oc2ccc(Cl)cc2Cl)cc1,-5.4535,0.0,1,G1,284.098,4.693900000000002,69.63240000000002,18.0,3.0,0.0,6.0,3.0,92.0,2.0,0.0,0.0,2.0,52.370000000000005,112.861550731331,2.2056443902318965,584.3764362570621,nitrofen,3.3,15787.0,70.0,0.5185139398778874,140.77638788731417,-5.417429170420185,-5.4535,0.8664265131477809,0.5185139398778874,150.38514834711256
4972,4921,B-1728,chlornitrofen,InChI=1S/C12H6Cl3NO3/c13-7-5-10(14)12(11(15)6-7)19-9-3-1-8(2-4-9)16(17)18/h1-6H,XQNAUQUKWRBODG-UHFFFAOYSA-N,[O-][N+](=O)c1ccc(Oc2c(Cl)cc(Cl)cc2Cl)cc1,-5.6201,0.0,1,G1,318.543,5.3473000000000015,74.64240000000001,19.0,3.0,0.0,7.0,3.0,98.0,2.0,0.0,0.0,2.0,52.370000000000005,123.16481695821268,2.2859816458822264,605.611889190195,"2,4,6-trichlorophenyl 4-nitrophenyl ether",8.1,15788.0,105.5,0.9084850188786497,160.02859067424075,-5.708874810714628,-5.6201,0.9827794596603192,0.9084850188786496,166.033059820054
4976,4925,B-1732,dimethyl tetrachloroterephthalate,InChI=1S/C10H6Cl4O4/c1-17-9(15)3-5(11)7(13)4(10(16)18-2)8(14)6(3)12/h1-2H3,NPOJQCVWMSKXDN-UHFFFAOYSA-N,COC(=O)c1c(Cl)c(Cl)c(c(Cl)c1Cl)C(=O)OC,-5.8221,0.0,1,G1,331.9660000000001,3.873400000000001,69.16100000000002,18.0,4.0,0.0,8.0,2.0,98.0,1.0,0.0,0.0,1.0,52.60000000000001,122.65437114371136,3.6568925941256207,451.0943439954273,dacthal,4.4,2943.0,155.0,0.6434526764861874,159.85882611525938,-5.52317024126152,-5.8221,1.0428493556010996,0.6434526764861874,160.33911989600517
4985,4934,B-1742,perchloropropylene,"InChI=1S/C3Cl6/c4-1(2(5)6)3(7,8)9",VFDYKPARTDCDCU-UHFFFAOYSA-N,ClC(Cl)=C(Cl)C(Cl)(Cl)Cl,-4.1651,0.0,1,G1,248.751,4.2421,44.87500000000001,9.0,0.0,0.0,6.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,82.59912958572853,4.399515870465618,125.72862410467503,"1,1,2,3,3,3-hexachloro-1-propene",0.0062,15902.0,-72.9,-2.2076083105017457,1.1216798125376355,-4.234825468740556,-4.1651,-1.8991366812868853,-2.2076083105017457,13.807982392864966
4990,4939,B-1748,picloram,"InChI=1S/C6H3Cl3N2O2/c7-1-3(10)2(8)5(9)11-4(1)6(12)13/h(H2,10,11)(H,12,13)",NQQVFXUMIDALNH-UHFFFAOYSA-N,Nc1c(Cl)c(Cl)nc(C(O)=O)c1Cl,-2.7494,0.0097,2,G3,241.461,2.3222,50.63869999999999,13.0,3.0,2.0,7.0,1.0,70.0,1.0,0.0,0.0,1.0,76.21000000000001,88.22143844473759,3.497381360537993,380.6323805179055,picloram,30000.0,15965.0,218.5,4.477121254719662,156.13680938408132,-2.5610918037994166,-2.7494,5.744364024560484,4.477121254719662,188.80384166029646
4994,4943,B-1753,"2,4-d, methyl ester","InChI=1S/C9H8Cl2O3/c1-13-9(12)5-14-8-3-2-6(10)4-7(8)11/h2-4H,5H2,1H3",HWIGZMADSFQMOI-UHFFFAOYSA-N,COC(=O)COc1ccc(Cl)cc1Cl,-2.9596,0.0,1,G1,235.066,2.5452000000000004,53.97300000000002,14.0,3.0,0.0,5.0,3.0,76.0,1.0,0.0,0.0,1.0,35.53,91.52137447550764,2.6321748000640026,338.828993542009,"methyl 2,4-dichlorophenoxyethanoate",1.8,1488.0,119.0,0.25527250510330607,30.215507134729677,-2.991593336079061,-2.9596,0.3608132700552249,0.255272505103306,34.889391019459254
5010,4959,B-1772,chlorbufam,"InChI=1S/C11H10ClNO2/c1-3-8(2)15-11(14)13-10-6-4-5-9(12)7-10/h1,4-8H,2H3,(H,13,14)",ULBXWWGWDPVHAO-UHFFFAOYSA-N,CC(OC(=O)Nc1cccc(Cl)c1)C#C,-2.6172,0.0,1,G1,223.659,2.910200000000001,59.85070000000002,15.0,2.0,1.0,4.0,2.0,78.0,1.0,0.0,0.0,1.0,38.33,93.38353482337963,2.5583630009752976,397.8195493831233,chlorbufam,1100.0,16073.0,45.5,3.0413926851582245,104.96994345954984,-2.766823373111615,-2.6172,3.168114201354279,3.0413926851582245,115.13794965891817
5012,4961,B-1774,1-bromo-2-ethylbenzene,"InChI=1S/C8H9Br/c1-2-7-5-3-4-6-8(7)9/h3-6H,2H2,1H3",HVRUGFJYCAFAAN-UHFFFAOYSA-N,CCc1ccccc1Br,-3.6702,0.0,1,G1,185.064,3.0115000000000016,43.52000000000002,9.0,0.0,0.0,1.0,1.0,48.0,1.0,0.0,0.0,1.0,0.0,64.02883495393154,3.0065240073265844,193.51405299160075,1-bromo-2-ethylbenzene,0.003,16089.0,-67.9,-2.5228787452803374,-29.20022573958683,-3.614918067847049,-3.6702,-2.173886839552673,-2.5228787452803374,-20.34413003774288
5013,4962,B-1775,chloroxuron,"InChI=1S/C15H15ClN2O2/c1-18(2)15(19)17-12-5-9-14(10-6-12)20-13-7-3-11(16)4-8-13/h3-10H,1-2H3,(H,17,19)",IVUXTESCPZUGJC-UHFFFAOYSA-N,CN(C)C(=O)Nc1ccc(Oc2ccc(Cl)cc2)cc1,-4.8953,0.0,1,G1,290.75,4.225800000000003,80.67370000000004,20.0,2.0,1.0,5.0,3.0,104.0,2.0,0.0,0.0,2.0,41.57000000000001,122.47135307899455,2.0092277497890008,579.827438063463,chloroxuron,24000.0,16115.0,151.0,4.3802112417116055,240.96394944566273,-4.798256760594241,-4.8953,4.422395327146097,4.3802112417116055,238.33242358071652
5014,4963,B-1776,siduron,"InChI=1S/C14H20N2O/c1-11-7-5-6-10-13(11)16-14(17)15-12-8-3-2-4-9-12/h2-4,8-9,11,13H,5-7,10H2,1H3,(H2,15,16,17)",JXVIIQLNUPXOII-UHFFFAOYSA-N,CC1CCCCC1NC(=O)Nc2ccccc2,-4.1108,0.0,1,G1,232.32700000000003,3.386800000000001,70.01640000000005,17.0,1.0,2.0,3.0,2.0,92.0,1.0,1.0,1.0,2.0,41.13,102.60635534840048,1.8444317603693567,363.7447760896648,N-(2-methylcyclohexyl)-N'-phenylurea,150000.0,16116.0,135.5,5.1760912590556805,234.18523670703635,-3.876180301912391,-4.1108,5.198196418106563,5.1760912590556805,225.27751526147728
5015,4964,B-1777,"benzene, 1,2-dichloro-3-methoxy-","InChI=1S/C7H6Cl2O/c1-10-6-4-2-3-5(8)7(6)9/h2-4H,1H3",HFEASCCDHUVYKU-UHFFFAOYSA-N,COc1cccc(Cl)c1Cl,-3.309,0.0,1,G1,177.02999999999997,3.0020000000000016,43.01400000000002,10.0,1.0,0.0,3.0,1.0,54.0,1.0,0.0,0.0,1.0,9.23,69.5164229171638,3.14303948130643,235.04775799182192,"1,2-dichloro-3-methoxybenzene",0.022,16126.0,32.0,-1.6575773191777936,-16.424607988253477,-3.0424826667880405,-3.309,-1.6982095489073945,-1.6575773191777936,-28.638324802249567
5021,4970,B-1783,n-decylamine,"InChI=1S/C10H23N/c1-2-3-4-5-6-7-8-9-10-11/h2-11H2,1H3",MHZGKXUYDGKKIU-UHFFFAOYSA-N,CCCCCCCCCCN,-2.4564,0.0,1,G1,157.301,3.0858000000000008,51.66440000000003,11.0,1.0,1.0,1.0,8.0,68.0,0.0,0.0,0.0,0.0,26.02,71.36362075441176,2.6909155266923976,53.89311688209828,1-decanamine,0.15,8916.0,17.0,-0.8239087409443187,-24.78913985059882,-2.893975530819119,-2.4564,-0.8194832973679852,-0.8239087409443187,-6.721110277234471
5023,4972,B-1786,aminocarb,"InChI=1S/C11H16N2O2/c1-8-7-9(15-11(14)12-2)5-6-10(8)13(3)4/h5-7H,1-4H3,(H,12,14)",IMIDOCRTMDIQIJ-UHFFFAOYSA-N,CNC(=O)Oc1ccc(N(C)C)c(C)c1,-2.3572,0.0,1,G1,208.261,1.77922,60.58970000000003,15.0,3.0,1.0,4.0,2.0,82.0,1.0,0.0,0.0,1.0,41.57,89.84087687484205,2.8663948066468974,361.6055960561882,aminocarb,1900.0,16247.0,93.5,3.278753600952829,101.8817343915681,-2.2512927180558915,-2.3572,3.369947570771636,3.278753600952829,100.44880170227378
5024,4973,B-1787,methiocarb,"InChI=1S/C11H15NO2S/c1-7-5-9(14-11(13)12-3)6-8(2)10(7)15-4/h5-6H,1-4H3,(H,12,13)",YFBPRJGDJKVWAH-UHFFFAOYSA-N,CNC(=O)Oc1cc(C)c(SC)c(C)c1,-3.9214,0.2157999999999997,2,G3,225.313,2.743540000000001,62.78070000000003,15.0,3.0,1.0,4.0,2.0,82.0,1.0,0.0,0.0,1.0,38.33,94.20415323000393,2.980889961781368,353.8458253198426,methiocarb,8.3,16248.0,120.0,0.9190780923760739,90.77219760593456,-3.6518087803438255,-3.9214,3.135211767318049,0.919078092376074,150.34640478156447
5025,4974,B-1788,propylcyclopentane,"InChI=1S/C8H16/c1-2-5-8-6-3-4-7-8/h8H,2-7H2,1H3",KDIAMAVWIJYWHN-UHFFFAOYSA-N,CCCC1CCCC1,-4.7404,0.0,1,G1,112.216,2.976700000000002,36.86599999999999,8.0,0.0,0.0,0.0,2.0,48.0,0.0,1.0,1.0,1.0,0.0,52.28801467507659,2.0584046167758574,51.058650025961626,propylcyclopentane,1.1e-05,16270.0,-117.3,-4.958607314841775,-62.97192110177354,-4.449933843664477,-4.7404,-4.823401188123839,-4.958607314841775,-70.56354996753814
5027,4976,B-1791,diethyl pimelate,"InChI=1S/C11H20O4/c1-3-14-10(12)8-6-5-7-9-11(13)15-4-2/h3-9H2,1-2H3",LKKOGZVQGQUVHF-UHFFFAOYSA-N,CCOC(=O)CCCCCC(=O)OCC,-2.0408,0.0139,2,G3,216.277,2.0631,56.35100000000004,15.0,4.0,0.0,4.0,8.0,88.0,0.0,0.0,0.0,0.0,52.60000000000001,90.93880683089694,3.241244851575438,169.02694288582546,diethyl pimelate,1.5,16300.0,-24.0,0.17609125905568124,-9.94994266688273,-2.0745153089044406,-2.0408,1.416961646429435,0.1760912590556812,30.972779409055594
5050,4999,B-1818,"1,2-dimethylcyclohexane (cis)","InChI=1S/C8H16/c1-7-5-3-4-6-8(7)2/h7-8H,3-6H2,1-2H3/t7-,8+",KVZJLSYJROEPSQ-OCAPTIKFSA-N,C[C@H]1CCCC[C@H]1C,-4.2719,0.4999499999999999,2,G3,112.216,2.832600000000001,36.79599999999999,8.0,0.0,0.0,0.0,0.0,48.0,0.0,1.0,1.0,1.0,0.0,52.28801467507656,2.2794002709583667,56.43856189774725,"{\it cis}-1,2-dimethylcyclohexane",2.8e-05,16628.0,-69.95,-4.55284196865778,-69.23579834615063,-4.303401424438497,-4.2719,-4.751034133164911,-4.55284196865778,-74.26078819545394
5062,5011,B-1832,nonanonitrile,"InChI=1S/C9H17N/c1-2-3-4-5-6-7-8-9-10/h2-8H2,1H3",PLZZPPHAMDJOSR-UHFFFAOYSA-N,CCCCCCCCC#N,-3.2987,0.0,1,G1,139.242,3.260580000000002,43.606000000000016,10.0,1.0,0.0,1.0,6.0,58.0,0.0,0.0,0.0,0.0,23.79,64.05136762447114,2.723360598747554,91.39161360323428,nonanenitrile,0.1,16715.0,-34.2,-0.9999999999999998,4.107699483233625,-3.242059440920684,-3.2987,-1.15452174977481,-0.9999999999999998,-3.1367779391049475
